#    L    TT             EE             TE             PP             TP          
  3926    0.35876E-12    0.13032E-13   -0.24009E-13    0.13405E-08    0.10069E-12
  3927    0.35826E-12    0.12969E-13   -0.23954E-13    0.13394E-08    0.10053E-12
  3928    0.35775E-12    0.12906E-13   -0.23897E-13    0.13384E-08    0.10038E-12
  3929    0.35726E-12    0.12843E-13   -0.23837E-13    0.13373E-08    0.10023E-12
  3930    0.35676E-12    0.12780E-13   -0.23775E-13    0.13362E-08    0.10008E-12
  3931    0.35624E-12    0.12716E-13   -0.23710E-13    0.13352E-08    0.99922E-13
  3932    0.35574E-12    0.12653E-13   -0.23643E-13    0.13341E-08    0.99768E-13
  3933    0.35522E-12    0.12589E-13   -0.23574E-13    0.13330E-08    0.99613E-13
  3934    0.35470E-12    0.12526E-13   -0.23503E-13    0.13320E-08    0.99457E-13
  3935    0.35419E-12    0.12462E-13   -0.23428E-13    0.13309E-08    0.99301E-13
  3936    0.35367E-12    0.12399E-13   -0.23353E-13    0.13299E-08    0.99144E-13
  3937    0.35312E-12    0.12337E-13   -0.23276E-13    0.13288E-08    0.98987E-13
  3938    0.35259E-12    0.12274E-13   -0.23192E-13    0.13277E-08    0.98829E-13
  3939    0.35205E-12    0.12210E-13   -0.23109E-13    0.13267E-08    0.98670E-13
  3940    0.35150E-12    0.12147E-13   -0.23026E-13    0.13256E-08    0.98511E-13
  3941    0.35096E-12    0.12085E-13   -0.22940E-13    0.13246E-08    0.98352E-13
  3942    0.35041E-12    0.12022E-13   -0.22851E-13    0.13235E-08    0.98191E-13
  3943    0.34985E-12    0.11960E-13   -0.22759E-13    0.13225E-08    0.98031E-13
  3944    0.34928E-12    0.11896E-13   -0.22666E-13    0.13214E-08    0.97869E-13
  3945    0.34872E-12    0.11834E-13   -0.22571E-13    0.13204E-08    0.97708E-13
  3946    0.34814E-12    0.11772E-13   -0.22473E-13    0.13193E-08    0.97545E-13
  3947    0.34757E-12    0.11710E-13   -0.22374E-13    0.13183E-08    0.97383E-13
  3948    0.34699E-12    0.11648E-13   -0.22272E-13    0.13172E-08    0.97219E-13
  3949    0.34639E-12    0.11586E-13   -0.22169E-13    0.13162E-08    0.97055E-13
  3950    0.34580E-12    0.11525E-13   -0.22063E-13    0.13151E-08    0.96891E-13
  3951    0.34520E-12    0.11463E-13   -0.21956E-13    0.13141E-08    0.96726E-13
  3952    0.34461E-12    0.11401E-13   -0.21847E-13    0.13130E-08    0.96561E-13
  3953    0.34399E-12    0.11342E-13   -0.21736E-13    0.13120E-08    0.96395E-13
  3954    0.34338E-12    0.11279E-13   -0.21623E-13    0.13109E-08    0.96229E-13
  3955    0.34277E-12    0.11219E-13   -0.21509E-13    0.13099E-08    0.96062E-13
  3956    0.34214E-12    0.11158E-13   -0.21393E-13    0.13089E-08    0.95895E-13
  3957    0.34151E-12    0.11099E-13   -0.21276E-13    0.13078E-08    0.95727E-13
  3958    0.34087E-12    0.11040E-13   -0.21155E-13    0.13068E-08    0.95559E-13
  3959    0.34022E-12    0.10980E-13   -0.21033E-13    0.13057E-08    0.95391E-13
  3960    0.33957E-12    0.10921E-13   -0.20912E-13    0.13047E-08    0.95222E-13
  3961    0.33892E-12    0.10862E-13   -0.20789E-13    0.13037E-08    0.95052E-13
  3962    0.33826E-12    0.10804E-13   -0.20661E-13    0.13026E-08    0.94882E-13
  3963    0.33759E-12    0.10747E-13   -0.20533E-13    0.13016E-08    0.94712E-13
  3964    0.33693E-12    0.10689E-13   -0.20406E-13    0.13006E-08    0.94542E-13
  3965    0.33625E-12    0.10632E-13   -0.20277E-13    0.12995E-08    0.94371E-13
  3966    0.33556E-12    0.10575E-13   -0.20146E-13    0.12985E-08    0.94199E-13
  3967    0.33488E-12    0.10520E-13   -0.20013E-13    0.12975E-08    0.94027E-13
  3968    0.33418E-12    0.10463E-13   -0.19880E-13    0.12964E-08    0.93855E-13
  3969    0.33347E-12    0.10407E-13   -0.19745E-13    0.12954E-08    0.93683E-13
  3970    0.33277E-12    0.10352E-13   -0.19609E-13    0.12944E-08    0.93510E-13
  3971    0.33205E-12    0.10297E-13   -0.19473E-13    0.12933E-08    0.93337E-13
  3972    0.33134E-12    0.10242E-13   -0.19334E-13    0.12923E-08    0.93163E-13
  3973    0.33061E-12    0.10188E-13   -0.19195E-13    0.12913E-08    0.92989E-13
  3974    0.32988E-12    0.10135E-13   -0.19055E-13    0.12903E-08    0.92815E-13
  3975    0.32914E-12    0.10082E-13   -0.18913E-13    0.12892E-08    0.92641E-13
  3976    0.32840E-12    0.10029E-13   -0.18771E-13    0.12882E-08    0.92466E-13
  3977    0.32764E-12    0.99771E-14   -0.18629E-13    0.12872E-08    0.92291E-13
  3978    0.32690E-12    0.99255E-14   -0.18484E-13    0.12862E-08    0.92115E-13
  3979    0.32613E-12    0.98743E-14   -0.18340E-13    0.12851E-08    0.91939E-13
  3980    0.32536E-12    0.98238E-14   -0.18194E-13    0.12841E-08    0.91763E-13
  3981    0.32459E-12    0.97736E-14   -0.18049E-13    0.12831E-08    0.91587E-13
  3982    0.32381E-12    0.97239E-14   -0.17902E-13    0.12821E-08    0.91411E-13
  3983    0.32303E-12    0.96747E-14   -0.17754E-13    0.12811E-08    0.91234E-13
  3984    0.32223E-12    0.96261E-14   -0.17606E-13    0.12800E-08    0.91058E-13
  3985    0.32143E-12    0.95780E-14   -0.17458E-13    0.12790E-08    0.90881E-13
  3986    0.32064E-12    0.95304E-14   -0.17309E-13    0.12780E-08    0.90704E-13
  3987    0.31983E-12    0.94833E-14   -0.17159E-13    0.12770E-08    0.90527E-13
  3988    0.31901E-12    0.94369E-14   -0.17010E-13    0.12760E-08    0.90349E-13
  3989    0.31819E-12    0.93909E-14   -0.16859E-13    0.12750E-08    0.90172E-13
  3990    0.31737E-12    0.93455E-14   -0.16709E-13    0.12740E-08    0.89995E-13
  3991    0.31654E-12    0.93006E-14   -0.16557E-13    0.12729E-08    0.89817E-13
  3992    0.31570E-12    0.92563E-14   -0.16406E-13    0.12719E-08    0.89640E-13
  3993    0.31485E-12    0.92127E-14   -0.16255E-13    0.12709E-08    0.89463E-13
  3994    0.31402E-12    0.91694E-14   -0.16105E-13    0.12699E-08    0.89286E-13
  3995    0.31316E-12    0.91269E-14   -0.15954E-13    0.12689E-08    0.89108E-13
  3996    0.31230E-12    0.90850E-14   -0.15801E-13    0.12679E-08    0.88931E-13
  3997    0.31144E-12    0.90434E-14   -0.15649E-13    0.12669E-08    0.88754E-13
  3998    0.31055E-12    0.90027E-14   -0.15500E-13    0.12659E-08    0.88577E-13
  3999    0.30968E-12    0.89624E-14   -0.15348E-13    0.12649E-08    0.88401E-13
  4000    0.30880E-12    0.89228E-14   -0.15194E-13    0.12639E-08    0.88224E-13
  4001    0.30791E-12    0.88837E-14   -0.15044E-13    0.12629E-08    0.88048E-13
  4002    0.30704E-12    0.88453E-14   -0.14892E-13    0.12619E-08    0.87872E-13
  4003    0.30613E-12    0.88075E-14   -0.14742E-13    0.12609E-08    0.87696E-13
  4004    0.30523E-12    0.87702E-14   -0.14591E-13    0.12599E-08    0.87520E-13
  4005    0.30434E-12    0.87335E-14   -0.14440E-13    0.12589E-08    0.87344E-13
  4006    0.30343E-12    0.86974E-14   -0.14289E-13    0.12579E-08    0.87169E-13
  4007    0.30251E-12    0.86619E-14   -0.14140E-13    0.12569E-08    0.86994E-13
  4008    0.30159E-12    0.86270E-14   -0.13988E-13    0.12559E-08    0.86819E-13
  4009    0.30066E-12    0.85928E-14   -0.13840E-13    0.12549E-08    0.86645E-13
  4010    0.29973E-12    0.85592E-14   -0.13691E-13    0.12539E-08    0.86470E-13
  4011    0.29879E-12    0.85261E-14   -0.13546E-13    0.12529E-08    0.86296E-13
  4012    0.29785E-12    0.84937E-14   -0.13399E-13    0.12519E-08    0.86122E-13
  4013    0.29692E-12    0.84618E-14   -0.13252E-13    0.12509E-08    0.85949E-13
  4014    0.29598E-12    0.84306E-14   -0.13107E-13    0.12499E-08    0.85776E-13
  4015    0.29503E-12    0.84000E-14   -0.12961E-13    0.12489E-08    0.85603E-13
  4016    0.29408E-12    0.83699E-14   -0.12817E-13    0.12479E-08    0.85430E-13
  4017    0.29312E-12    0.83404E-14   -0.12673E-13    0.12469E-08    0.85258E-13
  4018    0.29217E-12    0.83116E-14   -0.12531E-13    0.12459E-08    0.85085E-13
  4019    0.29120E-12    0.82833E-14   -0.12389E-13    0.12449E-08    0.84914E-13
  4020    0.29023E-12    0.82557E-14   -0.12247E-13    0.12439E-08    0.84742E-13
  4021    0.28926E-12    0.82286E-14   -0.12106E-13    0.12430E-08    0.84571E-13
  4022    0.28830E-12    0.82019E-14   -0.11967E-13    0.12420E-08    0.84400E-13
  4023    0.28731E-12    0.81760E-14   -0.11829E-13    0.12410E-08    0.84230E-13
  4024    0.28633E-12    0.81507E-14   -0.11689E-13    0.12400E-08    0.84060E-13
  4025    0.28536E-12    0.81259E-14   -0.11554E-13    0.12390E-08    0.83890E-13
  4026    0.28437E-12    0.81021E-14   -0.11419E-13    0.12380E-08    0.83720E-13
  4027    0.28336E-12    0.80784E-14   -0.11283E-13    0.12371E-08    0.83551E-13
  4028    0.28238E-12    0.80556E-14   -0.11150E-13    0.12361E-08    0.83383E-13
  4029    0.28139E-12    0.80331E-14   -0.11018E-13    0.12351E-08    0.83214E-13
  4030    0.28039E-12    0.80115E-14   -0.10887E-13    0.12341E-08    0.83046E-13
  4031    0.27940E-12    0.79901E-14   -0.10757E-13    0.12331E-08    0.82879E-13
  4032    0.27839E-12    0.79695E-14   -0.10628E-13    0.12321E-08    0.82711E-13
  4033    0.27740E-12    0.79493E-14   -0.10500E-13    0.12312E-08    0.82544E-13
  4034    0.27639E-12    0.79298E-14   -0.10375E-13    0.12302E-08    0.82378E-13
  4035    0.27539E-12    0.79107E-14   -0.10249E-13    0.12292E-08    0.82212E-13
  4036    0.27439E-12    0.78923E-14   -0.10126E-13    0.12282E-08    0.82046E-13
  4037    0.27338E-12    0.78743E-14   -0.10004E-13    0.12273E-08    0.81881E-13
  4038    0.27236E-12    0.78569E-14   -0.98828E-14    0.12263E-08    0.81716E-13
  4039    0.27136E-12    0.78400E-14   -0.97635E-14    0.12253E-08    0.81551E-13
  4040    0.27034E-12    0.78236E-14   -0.96456E-14    0.12243E-08    0.81387E-13
  4041    0.26934E-12    0.78077E-14   -0.95289E-14    0.12234E-08    0.81223E-13
  4042    0.26833E-12    0.77924E-14   -0.94138E-14    0.12224E-08    0.81060E-13
  4043    0.26732E-12    0.77776E-14   -0.93002E-14    0.12214E-08    0.80897E-13
  4044    0.26630E-12    0.77632E-14   -0.91881E-14    0.12205E-08    0.80734E-13
  4045    0.26528E-12    0.77493E-14   -0.90775E-14    0.12195E-08    0.80572E-13
  4046    0.26427E-12    0.77360E-14   -0.89684E-14    0.12185E-08    0.80410E-13
  4047    0.26325E-12    0.77231E-14   -0.88609E-14    0.12176E-08    0.80249E-13
  4048    0.26224E-12    0.77108E-14   -0.87549E-14    0.12166E-08    0.80088E-13
  4049    0.26122E-12    0.76989E-14   -0.86506E-14    0.12156E-08    0.79927E-13
  4050    0.26021E-12    0.76875E-14   -0.85479E-14    0.12147E-08    0.79767E-13
  4051    0.25919E-12    0.76764E-14   -0.84467E-14    0.12137E-08    0.79608E-13
  4052    0.25819E-12    0.76658E-14   -0.83474E-14    0.12127E-08    0.79448E-13
  4053    0.25718E-12    0.76557E-14   -0.82494E-14    0.12118E-08    0.79290E-13
  4054    0.25615E-12    0.76460E-14   -0.81533E-14    0.12108E-08    0.79131E-13
  4055    0.25514E-12    0.76367E-14   -0.80589E-14    0.12099E-08    0.78973E-13
  4056    0.25412E-12    0.76280E-14   -0.79660E-14    0.12089E-08    0.78816E-13
  4057    0.25311E-12    0.76195E-14   -0.78750E-14    0.12079E-08    0.78659E-13
  4058    0.25209E-12    0.76116E-14   -0.77854E-14    0.12070E-08    0.78503E-13
  4059    0.25108E-12    0.76040E-14   -0.76979E-14    0.12060E-08    0.78347E-13
  4060    0.25007E-12    0.75968E-14   -0.76122E-14    0.12051E-08    0.78191E-13
  4061    0.24907E-12    0.75899E-14   -0.75280E-14    0.12041E-08    0.78037E-13
  4062    0.24806E-12    0.75835E-14   -0.74455E-14    0.12031E-08    0.77882E-13
  4063    0.24705E-12    0.75774E-14   -0.73649E-14    0.12022E-08    0.77729E-13
  4064    0.24604E-12    0.75717E-14   -0.72860E-14    0.12012E-08    0.77576E-13
  4065    0.24505E-12    0.75662E-14   -0.72089E-14    0.12003E-08    0.77423E-13
  4066    0.24405E-12    0.75612E-14   -0.71335E-14    0.11993E-08    0.77271E-13
  4067    0.24306E-12    0.75566E-14   -0.70600E-14    0.11984E-08    0.77120E-13
  4068    0.24206E-12    0.75521E-14   -0.69882E-14    0.11974E-08    0.76969E-13
  4069    0.24107E-12    0.75480E-14   -0.69183E-14    0.11965E-08    0.76819E-13
  4070    0.24009E-12    0.75443E-14   -0.68500E-14    0.11955E-08    0.76670E-13
  4071    0.23911E-12    0.75407E-14   -0.67836E-14    0.11946E-08    0.76521E-13
  4072    0.23811E-12    0.75376E-14   -0.67191E-14    0.11936E-08    0.76373E-13
  4073    0.23714E-12    0.75348E-14   -0.66563E-14    0.11927E-08    0.76226E-13
  4074    0.23615E-12    0.75321E-14   -0.65952E-14    0.11917E-08    0.76079E-13
  4075    0.23517E-12    0.75298E-14   -0.65360E-14    0.11908E-08    0.75933E-13
  4076    0.23420E-12    0.75278E-14   -0.64787E-14    0.11899E-08    0.75788E-13
  4077    0.23324E-12    0.75259E-14   -0.64233E-14    0.11889E-08    0.75643E-13
  4078    0.23227E-12    0.75244E-14   -0.63695E-14    0.11880E-08    0.75500E-13
  4079    0.23130E-12    0.75230E-14   -0.63175E-14    0.11870E-08    0.75357E-13
  4080    0.23034E-12    0.75219E-14   -0.62674E-14    0.11861E-08    0.75215E-13
  4081    0.22939E-12    0.75209E-14   -0.62190E-14    0.11851E-08    0.75073E-13
  4082    0.22844E-12    0.75202E-14   -0.61725E-14    0.11842E-08    0.74933E-13
  4083    0.22749E-12    0.75197E-14   -0.61277E-14    0.11833E-08    0.74793E-13
  4084    0.22655E-12    0.75194E-14   -0.60848E-14    0.11823E-08    0.74654E-13
  4085    0.22560E-12    0.75193E-14   -0.60435E-14    0.11814E-08    0.74515E-13
  4086    0.22467E-12    0.75193E-14   -0.60040E-14    0.11805E-08    0.74378E-13
  4087    0.22374E-12    0.75195E-14   -0.59662E-14    0.11795E-08    0.74241E-13
  4088    0.22283E-12    0.75198E-14   -0.59304E-14    0.11786E-08    0.74105E-13
  4089    0.22191E-12    0.75202E-14   -0.58962E-14    0.11776E-08    0.73970E-13
  4090    0.22098E-12    0.75209E-14   -0.58634E-14    0.11767E-08    0.73836E-13
  4091    0.22007E-12    0.75217E-14   -0.58324E-14    0.11758E-08    0.73703E-13
  4092    0.21916E-12    0.75225E-14   -0.58032E-14    0.11748E-08    0.73570E-13
  4093    0.21824E-12    0.75236E-14   -0.57758E-14    0.11739E-08    0.73438E-13
  4094    0.21734E-12    0.75245E-14   -0.57500E-14    0.11730E-08    0.73307E-13
  4095    0.21646E-12    0.75258E-14   -0.57259E-14    0.11721E-08    0.73177E-13
  4096    0.21556E-12    0.75271E-14   -0.57035E-14    0.11711E-08    0.73048E-13
  4097    0.21467E-12    0.75284E-14   -0.56825E-14    0.11702E-08    0.72920E-13
  4098    0.21380E-12    0.75298E-14   -0.56635E-14    0.11693E-08    0.72792E-13
  4099    0.21292E-12    0.75312E-14   -0.56458E-14    0.11683E-08    0.72666E-13
  4100    0.21205E-12    0.75327E-14   -0.56299E-14    0.11674E-08    0.72540E-13
  4101    0.21118E-12    0.75343E-14   -0.56155E-14    0.11665E-08    0.72415E-13
  4102    0.21033E-12    0.75359E-14   -0.56028E-14    0.11656E-08    0.72291E-13
  4103    0.20947E-12    0.75375E-14   -0.55917E-14    0.11646E-08    0.72168E-13
  4104    0.20862E-12    0.75390E-14   -0.55820E-14    0.11637E-08    0.72046E-13
  4105    0.20778E-12    0.75406E-14   -0.55738E-14    0.11628E-08    0.71925E-13
  4106    0.20694E-12    0.75423E-14   -0.55672E-14    0.11619E-08    0.71805E-13
  4107    0.20612E-12    0.75439E-14   -0.55622E-14    0.11609E-08    0.71685E-13
  4108    0.20529E-12    0.75456E-14   -0.55585E-14    0.11600E-08    0.71566E-13
  4109    0.20447E-12    0.75470E-14   -0.55563E-14    0.11591E-08    0.71449E-13
  4110    0.20366E-12    0.75485E-14   -0.55556E-14    0.11582E-08    0.71332E-13
  4111    0.20284E-12    0.75501E-14   -0.55562E-14    0.11573E-08    0.71216E-13
  4112    0.20204E-12    0.75516E-14   -0.55582E-14    0.11564E-08    0.71100E-13
  4113    0.20125E-12    0.75530E-14   -0.55616E-14    0.11554E-08    0.70986E-13
  4114    0.20046E-12    0.75543E-14   -0.55663E-14    0.11545E-08    0.70872E-13
  4115    0.19967E-12    0.75555E-14   -0.55725E-14    0.11536E-08    0.70760E-13
  4116    0.19890E-12    0.75568E-14   -0.55798E-14    0.11527E-08    0.70648E-13
  4117    0.19813E-12    0.75579E-14   -0.55885E-14    0.11518E-08    0.70537E-13
  4118    0.19737E-12    0.75589E-14   -0.55985E-14    0.11509E-08    0.70427E-13
  4119    0.19660E-12    0.75599E-14   -0.56098E-14    0.11500E-08    0.70317E-13
  4120    0.19585E-12    0.75606E-14   -0.56222E-14    0.11490E-08    0.70209E-13
  4121    0.19511E-12    0.75614E-14   -0.56358E-14    0.11481E-08    0.70101E-13
  4122    0.19436E-12    0.75620E-14   -0.56506E-14    0.11472E-08    0.69994E-13
  4123    0.19363E-12    0.75624E-14   -0.56666E-14    0.11463E-08    0.69888E-13
  4124    0.19290E-12    0.75627E-14   -0.56838E-14    0.11454E-08    0.69783E-13
  4125    0.19218E-12    0.75629E-14   -0.57020E-14    0.11445E-08    0.69678E-13
  4126    0.19146E-12    0.75630E-14   -0.57214E-14    0.11436E-08    0.69575E-13
  4127    0.19075E-12    0.75629E-14   -0.57418E-14    0.11427E-08    0.69472E-13
  4128    0.19006E-12    0.75626E-14   -0.57633E-14    0.11418E-08    0.69370E-13
  4129    0.18934E-12    0.75622E-14   -0.57858E-14    0.11409E-08    0.69268E-13
  4130    0.18866E-12    0.75616E-14   -0.58093E-14    0.11400E-08    0.69168E-13
  4131    0.18797E-12    0.75608E-14   -0.58337E-14    0.11391E-08    0.69068E-13
  4132    0.18730E-12    0.75599E-14   -0.58590E-14    0.11382E-08    0.68969E-13
  4133    0.18663E-12    0.75587E-14   -0.58855E-14    0.11373E-08    0.68871E-13
  4134    0.18597E-12    0.75573E-14   -0.59126E-14    0.11364E-08    0.68774E-13
  4135    0.18530E-12    0.75559E-14   -0.59407E-14    0.11355E-08    0.68677E-13
  4136    0.18466E-12    0.75542E-14   -0.59696E-14    0.11346E-08    0.68581E-13
  4137    0.18403E-12    0.75522E-14   -0.59993E-14    0.11337E-08    0.68486E-13
  4138    0.18338E-12    0.75501E-14   -0.60299E-14    0.11328E-08    0.68392E-13
  4139    0.18276E-12    0.75477E-14   -0.60611E-14    0.11319E-08    0.68299E-13
  4140    0.18214E-12    0.75452E-14   -0.60932E-14    0.11310E-08    0.68206E-13
  4141    0.18151E-12    0.75424E-14   -0.61259E-14    0.11301E-08    0.68114E-13
  4142    0.18091E-12    0.75394E-14   -0.61593E-14    0.11292E-08    0.68023E-13
  4143    0.18031E-12    0.75362E-14   -0.61935E-14    0.11283E-08    0.67933E-13
  4144    0.17971E-12    0.75326E-14   -0.62282E-14    0.11274E-08    0.67844E-13
  4145    0.17913E-12    0.75289E-14   -0.62635E-14    0.11265E-08    0.67755E-13
  4146    0.17855E-12    0.75249E-14   -0.62994E-14    0.11256E-08    0.67667E-13
  4147    0.17796E-12    0.75206E-14   -0.63358E-14    0.11247E-08    0.67580E-13
  4148    0.17740E-12    0.75161E-14   -0.63728E-14    0.11238E-08    0.67494E-13
  4149    0.17684E-12    0.75114E-14   -0.64103E-14    0.11229E-08    0.67408E-13
  4150    0.17628E-12    0.75063E-14   -0.64481E-14    0.11220E-08    0.67323E-13
  4151    0.17573E-12    0.75011E-14   -0.64866E-14    0.11211E-08    0.67239E-13
  4152    0.17518E-12    0.74955E-14   -0.65254E-14    0.11202E-08    0.67156E-13
  4153    0.17465E-12    0.74897E-14   -0.65647E-14    0.11194E-08    0.67074E-13
  4154    0.17411E-12    0.74836E-14   -0.66044E-14    0.11185E-08    0.66992E-13
  4155    0.17359E-12    0.74772E-14   -0.66443E-14    0.11176E-08    0.66911E-13
  4156    0.17307E-12    0.74705E-14   -0.66846E-14    0.11167E-08    0.66832E-13
  4157    0.17255E-12    0.74637E-14   -0.67252E-14    0.11158E-08    0.66752E-13
  4158    0.17205E-12    0.74564E-14   -0.67661E-14    0.11149E-08    0.66674E-13
  4159    0.17155E-12    0.74489E-14   -0.68073E-14    0.11140E-08    0.66597E-13
  4160    0.17106E-12    0.74412E-14   -0.68486E-14    0.11132E-08    0.66520E-13
  4161    0.17057E-12    0.74332E-14   -0.68901E-14    0.11123E-08    0.66444E-13
  4162    0.17008E-12    0.74248E-14   -0.69318E-14    0.11114E-08    0.66369E-13
  4163    0.16961E-12    0.74161E-14   -0.69736E-14    0.11105E-08    0.66295E-13
  4164    0.16914E-12    0.74072E-14   -0.70155E-14    0.11096E-08    0.66222E-13
